fecha,dia_semana,semana,dolar_b,dolar_o,brecha_s,brecha,db_var,do_var,brecha_var,evento_p,evento_t
2002-03-04,Monday,2002-09,2.12,2.01,0.11000000000000032,5.472636815920406,0.0,0.0,0.0,,
2002-03-05,Tuesday,2002-09,2.12,1.99,0.13000000000000012,6.5326633165829096,0.0,-0.995024875621886,1.0600265006625031,,
2002-03-06,Wednesday,2002-09,2.14,2.05,0.0900000000000003,4.3902439024390505,0.9433962264151052,3.015075376884413,-2.142419414143859,,
2002-03-07,Thursday,2002-09,2.22,2.14,0.08000000000000007,3.738317757009346,3.738317757009346,4.3902439024390505,-0.6519261454297043,,
2002-03-08,Friday,2002-09,2.27,2.2,0.06999999999999984,3.1818181818181746,2.2522522522522515,2.8037383177570208,-0.5564995751911717,,
2002-03-09,Saturday,2002-09,2.2866666666666666,2.216666666666667,0.06999999999999984,3.157894736842093,0.7342143906020615,0.7575757575757569,-0.023923444976081676,,
2002-03-10,Sunday,2002-09,2.3033333333333332,2.2333333333333334,0.06999999999999984,3.1343283582089487,0.7288629737609353,0.7518796992481258,-0.023566378633144147,,
2002-03-11,Monday,2002-10,2.32,2.25,0.06999999999999984,3.111111111111109,0.723589001447178,0.746268656716409,-0.023217247097839788,,
2002-03-12,Tuesday,2002-10,2.43,2.37,0.06000000000000005,2.5316455696202445,4.74137931034484,5.3333333333333455,-0.5794655414908645,,
2002-03-13,Wednesday,2002-10,2.42,2.33,0.08999999999999986,3.862660944205998,-0.4115226337448652,-1.6877637130801704,1.3310153745857534,,
2002-03-14,Thursday,2002-10,2.46,2.37,0.08999999999999986,3.797468354430378,1.6528925619834656,1.7167381974249052,-0.06519258977562004,,
2002-03-15,Friday,2002-10,2.45,2.34,0.11000000000000032,4.700854700854706,-0.40650406504064707,-1.2658227848101333,0.9033863464243286,,
2002-03-16,Saturday,2002-10,2.4466666666666668,2.333333333333333,0.11333333333333373,4.857142857142871,-0.1360544217687054,-0.2849002849002913,0.15628815628816461,,
2002-03-17,Sunday,2002-10,2.4433333333333334,2.3266666666666667,0.1166666666666667,5.014326647564471,-0.13623978201635634,-0.28571428571427804,0.15718379042160002,,
2002-03-18,Monday,2002-11,2.44,2.32,0.1200000000000001,5.1724137931034475,-0.13642564802183177,-0.2865329512894088,0.15808714553897651,,
2002-03-19,Tuesday,2002-11,2.46,2.38,0.08000000000000007,3.3613445378151363,0.8196721311475308,2.586206896551735,-1.8110692552883112,,
2002-03-20,Wednesday,2002-11,2.54,2.43,0.10999999999999988,4.526748971193406,3.2520325203251987,2.1008403361344685,1.1654044333782698,,
2002-03-21,Thursday,2002-11,2.55,2.39,0.1599999999999997,6.694560669456062,0.3937007874015741,-1.6460905349794275,2.167811698262656,,
2002-03-22,Friday,2002-11,3.1,2.57,0.5300000000000002,20.62256809338523,21.568627450980404,7.531380753138062,13.928007423929166,,
2002-03-23,Saturday,2002-11,3.2666666666666666,2.783333333333333,0.4833333333333334,17.365269461077837,5.376344086021501,8.300907911802845,-3.2572986323073927,,
2002-03-24,Sunday,2002-11,3.4333333333333336,2.9966666666666666,0.436666666666667,14.571746384872085,5.102040816326547,7.664670658682637,-2.7935230762057515,,
2002-03-25,Monday,2002-12,3.6,3.21,0.3900000000000001,12.149532710280386,4.854368932038833,7.119021134593995,-2.422213674591699,,
2002-03-26,Tuesday,2002-12,3.1,2.99,0.10999999999999988,3.678929765886285,-13.888888888888884,-6.853582554517123,-8.470602944394102,,
2002-03-27,Wednesday,2002-12,3.05,2.85,0.19999999999999973,7.017543859649122,-1.6129032258064613,-4.682274247491646,3.3386140937628372,,
2002-03-28,Thursday,2002-12,3.05,2.856666666666667,0.1933333333333329,6.767794632438728,0.0,0.2339181286549863,-0.24974922721039405,,
2002-03-29,Friday,2002-12,3.05,2.8633333333333333,0.18666666666666654,6.519208381839348,0.0,0.2333722287047646,-0.24858625059938078,,
2002-03-30,Saturday,2002-12,3.05,2.87,0.17999999999999972,6.271777003484313,0.0,0.2328288707799775,-0.24743137835503415,,
2002-03-31,Sunday,2002-12,3.05,2.876666666666667,0.1733333333333329,6.025492468134397,0.0,0.23228803716608404,-0.24628453534991657,,
2002-04-01,Monday,2002-13,3.05,2.8833333333333333,0.16666666666666652,5.780346820809235,0.0,0.2317497103128563,-0.2451456473251623,,
2002-04-02,Tuesday,2002-13,2.93,2.89,0.040000000000000036,1.384083044982698,-3.934426229508181,0.23121387283238093,-4.396263775826537,,
2002-04-03,Wednesday,2002-13,2.97,2.9,0.07000000000000028,2.413793103448292,1.3651877133105783,0.34602076124565784,1.0297100584655938,,
2002-04-04,Thursday,2002-13,2.84,2.8,0.040000000000000036,1.4285714285714235,-4.3771043771043905,-3.4482758620689724,-0.9852216748768683,,
2002-04-05,Friday,2002-13,2.82,2.67,0.1499999999999999,5.617977528089879,-0.7042253521126751,-4.642857142857137,4.189406099518456,,
2002-04-06,Saturday,2002-13,2.81,2.68,0.1299999999999999,4.850746268656714,-0.35460992907800915,0.3745318352059934,-0.7672312594331654,,
2002-04-07,Sunday,2002-13,2.8,2.69,0.10999999999999988,4.089219330855021,-0.3558718861210064,0.3731343283581934,-0.7615269378016931,,
2002-04-08,Monday,2002-14,2.79,2.7,0.08999999999999986,3.3333333333333215,-0.35714285714284477,0.3717472118959231,-0.7558859975216992,,
2002-04-09,Tuesday,2002-14,2.8,2.75,0.04999999999999982,1.8181818181818077,0.35842293906809264,1.8518518518518379,-1.5151515151515138,,
2002-04-10,Wednesday,2002-14,2.8,2.77,0.029999999999999805,1.0830324909747224,0.0,0.727272727272732,-0.7351493272070853,,
2002-04-11,Thursday,2002-14,2.84,2.79,0.04999999999999982,1.7921146953404854,1.4285714285714235,0.7220216606498298,0.709082204365763,,
2002-04-12,Friday,2002-14,2.98,2.86,0.1200000000000001,4.195804195804209,4.929577464788748,2.508960573476693,2.4036895004637238,,
2002-04-13,Saturday,2002-14,2.97,2.88,0.0900000000000003,3.125,-0.3355704697986517,0.6993006993007089,-1.0708041958042092,,
2002-04-14,Sunday,2002-14,2.96,2.9,0.06000000000000005,2.0689655172413834,-0.33670033670034627,0.694444444444442,-1.0560344827586166,,
2002-04-15,Monday,2002-15,2.95,2.92,0.03000000000000025,1.0273972602739878,-0.33783783783782884,0.6896551724137945,-1.0415682569673956,,
2002-04-16,Tuesday,2002-15,2.82,2.85,-0.03000000000000025,-1.0526315789473717,-4.406779661016957,-2.397260273972601,-2.0800288392213595,,
2002-04-17,Wednesday,2002-15,2.89,2.81,0.08000000000000007,2.8469750889679846,2.4822695035461084,-1.403508771929829,3.8996066679153563,,
2002-04-18,Thursday,2002-15,3.15,2.91,0.23999999999999977,8.247422680412363,8.996539792387527,3.558718861209975,5.400447591444379,,
2002-04-19,Friday,2002-15,3.21,3.12,0.08999999999999986,2.8846153846153744,1.904761904761898,7.216494845360821,-5.362807295796989,,
2002-04-20,Saturday,2002-15,3.21,3.1100000000000003,0.09999999999999964,3.2154340836012762,0.0,-0.32051282051280827,0.3308186989859019,,
2002-04-21,Sunday,2002-15,3.21,3.1,0.10999999999999988,3.548387096774186,0.0,-0.3215434083601365,0.3329530131729097,,
2002-04-22,Monday,2002-16,3.21,3.09,0.1200000000000001,3.8834951456310662,0.0,-0.3225806451612967,0.3351080488568803,,
2002-04-23,Tuesday,2002-16,3.21,3.08,0.1299999999999999,4.220779220779214,0.0,-0.3236245954692518,0.3372840751481476,,
2002-04-24,Wednesday,2002-16,3.21,3.0700000000000003,0.13999999999999968,4.560260586319198,0.0,-0.32467532467531646,0.3394813655399842,,
2002-04-25,Thursday,2002-16,3.21,3.06,0.1499999999999999,4.90196078431373,0.0,-0.32573289902281255,0.3417001979945322,,
2002-04-26,Friday,2002-16,3.21,3.05,0.16000000000000014,5.245901639344264,0.0,-0.326797385620925,0.3439408550305334,,
2002-04-27,Saturday,2002-16,3.1233333333333335,3.04,0.08333333333333348,2.74122807017545,-2.699896157840076,-0.3278688524590123,-2.504673569168814,Roberto Lavagna,econ
2002-04-28,Sunday,2002-16,3.0366666666666666,3.0300000000000002,0.0066666666666663765,0.22002200220021528,-2.77481323372466,-0.3289473684210509,-2.5212060679752346,,
2002-04-29,Monday,2002-17,2.95,3.02,-0.06999999999999984,-2.3178807947019764,-2.8540065861690334,-0.330033003300334,-2.5379027969021917,,
2002-04-30,Tuesday,2002-17,3.03,2.92,0.10999999999999988,3.767123287671237,2.7118644067796405,-3.311258278145701,6.085004082373214,,
2002-05-01,Wednesday,2002-17,3.03,2.98,0.04999999999999982,1.6778523489932917,0.0,2.0547945205479534,-2.089270938677945,,
2002-05-02,Thursday,2002-17,3.15,3.04,0.10999999999999988,3.6184210526315708,3.960396039603964,2.0134228187919545,1.940568703638279,,
2002-05-03,Friday,2002-17,3.2,3.16,0.040000000000000036,1.2658227848101333,1.5873015873016039,3.9473684210526327,-2.3525982678214374,,
2002-05-04,Saturday,2002-17,3.2033333333333336,3.16,0.043333333333333446,1.371308016877637,0.10416666666666075,0.0,0.10548523206750371,,
2002-05-05,Sunday,2002-17,3.2066666666666666,3.16,0.04666666666666641,1.4767932489451407,0.10405827263266776,0.0,0.10548523206750371,,
2002-05-06,Monday,2002-18,3.21,3.16,0.04999999999999982,1.5822784810126445,0.10395010395010118,0.0,0.10548523206750371,,
2002-05-07,Tuesday,2002-18,3.23,3.17,0.06000000000000005,1.8927444794952786,0.6230529595015577,0.31645569620253333,0.3104659984826341,,
